id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
27368,2015-01-19,37,,14.0,,15.0,1.0,2015.0,1.0,1.0,116742,Tverskoe,4008916
27369,2015-01-19,41,20.0,20.0,4.0,22.0,1.0,2009.0,1.0,10.0,130396,Cheremushki,12500000
27370,2015-01-19,38,18.0,3.0,2.0,17.0,1.0,2003.0,1.0,7.0,125111,Solncevo,5900000
27371,2015-01-19,36,19.0,14.0,2.0,17.0,1.0,1990.0,1.0,7.0,78616,Severnoe Butovo,7050000
27372,2015-01-19,51,30.0,14.0,3.0,15.0,1.0,2002.0,2.0,9.0,125111,Solncevo,8800000
27373,2015-01-19,56,42.0,4.0,2.0,5.0,2.0,1964.0,3.0,5.0,89971,Ljublino,8100000
27375,2015-01-19,38,20.0,11.0,3.0,12.0,1.0,1977.0,1.0,8.0,3521,Savelovskoe,6650000
27376,2015-01-20,62,,10.0,,10.0,1.0,2015.0,2.0,1.0,247469,Nekrasovka,6552000
27377,2015-01-20,72,43.0,5.0,4.0,14.0,1.0,2002.0,3.0,10.0,130229,Moskvorech'e-Saburovo,14800000
27378,2015-01-20,40,17.0,3.0,3.0,24.0,1.0,2006.0,1.0,10.0,102828,Kosino-Uhtomskoe,6450000
27379,2015-01-20,80,52.0,2.0,2.0,14.0,1.0,1989.0,4.0,8.0,61396,Otradnoe,13200000
27382,2015-01-20,51,30.0,17.0,3.0,17.0,1.0,1985.0,2.0,8.0,61039,Ramenki,12000000
27383,2015-01-20,48,43.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,221709,Krjukovo,5023200
27385,2015-01-20,55,35.0,4.0,2.0,5.0,2.0,1961.0,3.0,5.0,78507,Kuncevo,8600000
27386,2015-01-20,52,30.0,1.0,2.0,12.0,1.0,1970.0,2.0,9.0,28179,Basmannoe,10000000
27387,2015-01-20,83,44.0,7.0,2.0,14.0,1.0,1996.0,3.0,10.0,1318695,Vyhino-Zhulebino,13100000
27388,2015-01-20,60,34.0,17.0,3.0,17.0,1.0,1992.0,2.0,10.0,21155,Mitino,10800000
27390,2015-01-20,32,18.0,5.0,2.0,5.0,2.0,1965.0,1.0,6.0,26943,Mar'ina Roshha,2000000
27392,2015-01-20,62,32.0,4.0,1.0,17.0,4.0,2015.0,2.0,12.0,247469,Nekrasovka,6520500
27393,2015-01-20,45,27.0,6.0,3.0,9.0,1.0,1973.0,2.0,6.0,77878,Orehovo-Borisovo Severnoe,7400000
27394,2015-01-20,85,51.0,17.0,3.0,17.0,1.0,2004.0,3.0,12.0,142243,Lefortovo,21200000
27395,2015-01-20,36,17.0,5.0,2.0,9.0,1.0,1967.0,1.0,7.0,175518,Rostokino,6000000
27397,2015-01-20,44,43.0,13.0,1.0,21.0,1.0,2015.0,1.0,10.0,61039,Ramenki,10567950
27399,2015-01-21,74,45.0,2.0,2.0,17.0,1.0,1997.0,3.0,10.0,85721,Brateevo,10500000
27400,2015-01-21,35,19.0,1.0,2.0,12.0,5.0,1966.0,1.0,10.0,153248,Kotlovka,6300000
27401,2015-01-21,117,70.0,12.0,1.0,17.0,1.0,1998.0,4.0,12.0,37502,Sviblovo,20600000
27402,2015-01-21,31,17.0,3.0,2.0,14.0,2.0,1970.0,1.0,7.0,60315,Severnoe Medvedkovo,6300000
27403,2015-01-21,38,38.0,6.0,1.0,6.0,1.0,2016.0,1.0,1.0,21819,Poselenie Desjonovskoe,4133322
27404,2015-01-21,79,1.0,11.0,1.0,1.0,1.0,2015.0,2.0,1.0,111023,Ochakovo-Matveevskoe,9219003
27405,2015-01-21,61,,8.0,1.0,17.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,7774874
27406,2015-01-21,54,30.0,11.0,3.0,14.0,1.0,1992.0,2.0,8.0,78616,Severnoe Butovo,7900000
27407,2015-01-21,48,31.0,6.0,2.0,14.0,5.0,1971.0,2.0,9.0,104410,Veshnjaki,7250000
27408,2015-01-21,38,19.0,9.0,2.0,16.0,2.0,1996.0,1.0,9.0,143661,Troickij okrug,4800000
27411,2015-01-21,32,18.0,2.0,3.0,9.0,1.0,1972.0,1.0,6.0,111874,Chertanovo Central'noe,5950000
27412,2015-01-21,60,42.0,5.0,2.0,9.0,1.0,1976.0,3.0,6.0,178264,Jasenevo,5000000
27414,2015-01-21,57,38.0,7.0,3.0,16.0,1.0,1966.0,3.0,6.0,83844,Obruchevskoe,9900000
27415,2015-01-21,51,30.0,11.0,3.0,17.0,1.0,1984.0,2.0,8.0,76156,Nagatino-Sadovniki,9500000
27417,2015-01-21,36,15.0,6.0,1.0,9.0,5.0,2014.0,1.0,10.0,13890,Poselenie Sosenskoe,5350000
27418,2015-01-21,32,21.0,3.0,2.0,9.0,5.0,1962.0,1.0,5.0,1452550,Bogorodskoe,6300000
27419,2015-01-21,72,43.0,10.0,2.0,17.0,1.0,2005.0,3.0,10.0,123280,Taganskoe,17200000
27420,2015-01-21,82,82.0,17.0,1.0,17.0,1.0,2015.0,3.0,1.0,116742,Tverskoe,8219303
27421,2015-01-21,48,29.0,2.0,3.0,9.0,5.0,1973.0,2.0,7.0,76284,Nagatinskij Zaton,8600000
27422,2015-01-21,66,44.0,1.0,3.0,12.0,1.0,1975.0,3.0,6.0,77878,Orehovo-Borisovo Severnoe,8000000
27423,2015-01-21,77,,2.0,,17.0,1.0,2015.0,3.0,10.0,17790,Poselenie Vnukovskoe,8923638
27425,2015-01-21,44,43.0,2.0,1.0,17.0,1.0,2014.0,1.0,10.0,21819,Poselenie Desjonovskoe,4889369
27426,2015-01-21,35,19.0,1.0,3.0,9.0,1.0,1973.0,1.0,9.0,112221,Chertanovo Juzhnoe,5500000
27427,2015-01-21,102,,12.0,1.0,16.0,1.0,2015.0,1.0,1.0,108171,Zamoskvorech'e,30702000
27428,2015-01-21,82,82.0,5.0,1.0,10.0,1.0,0.0,3.0,0.0,13890,Poselenie Sosenskoe,8504322
27429,2015-01-21,68,62.0,1.0,,3.0,4.0,2015.0,2.0,10.0,9553,Poselenie Voskresenskoe,6297590
27430,2015-01-21,38,19.0,4.0,3.0,17.0,1.0,1996.0,1.0,8.0,85721,Brateevo,6750000
27431,2015-01-21,38,20.0,12.0,1.0,17.0,6.0,2016.0,1.0,10.0,17790,Poselenie Vnukovskoe,5490168
27432,2015-01-21,78,22.0,34.0,3.0,40.0,1.0,2013.0,1.0,28.0,1362363,Akademicheskoe,17924168
27434,2015-01-22,35,19.0,9.0,2.0,12.0,5.0,1970.0,1.0,9.0,83369,Rjazanskij,5950000
27435,2015-01-22,33,18.0,4.0,2.0,5.0,5.0,1958.0,1.0,6.0,80791,Horoshevskoe,7000000
27436,2015-01-22,44,27.0,1.0,2.0,9.0,1.0,1967.0,2.0,6.0,53786,Severnoe Tushino,3000000
27437,2015-01-22,62,1.0,16.0,1.0,25.0,1.0,2015.0,2.0,1.0,247469,Nekrasovka,6552000
27439,2015-01-22,32,19.0,7.0,3.0,9.0,1.0,1977.0,1.0,6.0,178264,Jasenevo,6500000
27440,2015-01-22,39,19.0,2.0,2.0,14.0,1.0,1983.0,1.0,9.0,60315,Severnoe Medvedkovo,7400000
27441,2015-01-22,38,19.0,2.0,2.0,17.0,1.0,1994.0,1.0,8.0,125111,Solncevo,6600000
27443,2015-01-22,55,30.0,1.0,2.0,4.0,2.0,1969.0,2.0,6.0,142243,Lefortovo,9500000
27444,2015-01-22,69,1.0,2.0,1.0,1.0,1.0,2016.0,3.0,1.0,8384,Poselenie Novofedorovskoe,3748680
27445,2015-01-22,30,18.0,6.0,2.0,9.0,2.0,1967.0,1.0,6.0,1452550,Bogorodskoe,1000000
27446,2015-01-22,76,43.0,14.0,3.0,17.0,1.0,2008.0,3.0,12.0,247469,Nekrasovka,9500000
27447,2015-01-22,38,18.0,11.0,3.0,17.0,1.0,2008.0,1.0,7.0,1318695,Vyhino-Zhulebino,7475000
27448,2015-01-22,63,33.0,3.0,3.0,12.0,1.0,2001.0,2.0,12.0,165727,Mar'ino,10900000
27449,2015-01-22,77,44.0,11.0,3.0,14.0,1.0,2011.0,3.0,8.0,78507,Kuncevo,3000000
27452,2015-01-22,64,44.0,14.0,2.0,14.0,1.0,1973.0,3.0,9.0,111023,Ochakovo-Matveevskoe,10800000
27453,2015-01-22,71,30.0,17.0,4.0,17.0,1.0,2006.0,2.0,12.0,43795,Pechatniki,12200000
27454,2015-01-22,62,62.0,19.0,1.0,24.0,1.0,2015.0,2.0,1.0,115352,Nagornoe,14864928
27455,2015-01-22,82,82.0,13.0,1.0,20.0,1.0,2015.0,3.0,1.0,13890,Poselenie Sosenskoe,8465806
27456,2015-01-22,51,31.0,6.0,3.0,10.0,1.0,1994.0,2.0,8.0,102618,Juzhnoe Butovo,8800000
27457,2015-01-22,135,134.0,3.0,1.0,3.0,6.0,2013.0,0.0,0.0,143661,Troickij okrug,9308100
27458,2015-01-22,60,38.0,9.0,2.0,9.0,1.0,1979.0,3.0,8.0,73148,Vojkovskoe,12500000
27459,2015-01-22,60,38.0,3.0,2.0,9.0,1.0,1970.0,3.0,8.0,81887,Hovrino,9900000
27460,2015-01-22,86,43.0,8.0,3.0,14.0,6.0,2007.0,2.0,16.0,7122,Poselenie Rjazanovskoe,8500000
27461,2015-01-22,108,108.0,12.0,1.0,1.0,1.0,2015.0,3.0,1.0,122862,Izmajlovo,25099674
27462,2015-01-23,97,71.0,4.0,3.0,5.0,2.0,1959.0,4.0,8.0,36154,Perovo,14400000
27463,2015-01-23,151,,15.0,1.0,1.0,1.0,2015.0,4.0,1.0,1100773,Ajeroport,71249624
27464,2015-01-23,37,22.0,6.0,3.0,9.0,5.0,1963.0,2.0,7.0,130396,Cheremushki,8150000
27465,2015-01-23,56,31.0,7.0,3.0,15.0,2.0,1972.0,2.0,9.0,145576,Caricyno,9350000
27466,2015-01-23,28,15.0,2.0,3.0,4.0,2.0,1965.0,1.0,5.0,39873,Poselenie Shherbinka,4100000
27467,2015-01-23,37,17.0,7.0,2.0,17.0,1.0,2006.0,1.0,10.0,78507,Kuncevo,7300000
27468,2015-01-23,58,31.0,2.0,3.0,25.0,1.0,2013.0,2.0,13.0,94564,Golovinskoe,9300000
27469,2015-01-23,56,34.0,5.0,3.0,5.0,2.0,1958.0,2.0,7.0,85083,Sokolinaja Gora,1000000
27471,2015-01-23,74,45.0,14.0,2.0,14.0,1.0,1992.0,3.0,10.0,78616,Severnoe Butovo,11600000
27472,2015-01-23,48,30.0,10.0,3.0,12.0,1.0,1978.0,2.0,7.0,143661,Troickij okrug,5950000
27473,2015-01-23,52,30.0,2.0,3.0,12.0,1.0,1976.0,2.0,8.0,112221,Chertanovo Juzhnoe,8800000
27474,2015-01-23,98,63.0,4.0,3.0,10.0,1.0,2001.0,4.0,10.0,1318695,Vyhino-Zhulebino,14500000
27475,2015-01-23,100,63.0,18.0,3.0,22.0,1.0,1987.0,4.0,9.0,48439,Zjablikovo,13000000
27476,2015-01-23,72,49.0,5.0,2.0,5.0,2.0,1957.0,3.0,8.0,111023,Ochakovo-Matveevskoe,12000000
27477,2015-01-23,64,45.0,11.0,2.0,12.0,1.0,1974.0,3.0,6.0,76670,Zjuzino,2000000
27478,2015-01-23,78,53.0,1.0,2.0,5.0,2.0,1934.0,3.0,9.0,178473,Pokrovskoe Streshnevo,10600000
27480,2015-01-23,76,45.0,9.0,3.0,17.0,1.0,1986.0,3.0,10.0,125111,Solncevo,11000000
27481,2015-01-23,61,39.0,4.0,3.0,12.0,1.0,1984.0,3.0,7.0,61396,Otradnoe,10950000
27482,2015-01-23,66,39.0,6.0,3.0,9.0,2.0,1983.0,3.0,8.0,39873,Poselenie Shherbinka,7100000
27484,2015-01-23,32,15.0,1.0,2.0,9.0,1.0,1977.0,1.0,1.0,102618,Juzhnoe Butovo,5400000
27485,2015-01-23,75,40.0,4.0,,21.0,4.0,2014.0,2.0,11.0,61039,Ramenki,11136250
27486,2015-01-24,85,,16.0,,22.0,1.0,2015.0,3.0,10.0,17790,Poselenie Vnukovskoe,10470020
27487,2015-01-24,36,19.0,9.0,3.0,17.0,1.0,2004.0,1.0,7.0,1716730,Birjulevo Vostochnoe,6300000
27488,2015-01-24,44,44.0,4.0,1.0,5.0,4.0,2015.0,1.0,10.0,13890,Poselenie Sosenskoe,5620517
27489,2015-01-24,35,14.0,4.0,3.0,14.0,1.0,2002.0,1.0,10.0,165727,Mar'ino,6000000
27490,2015-01-24,38,23.0,2.0,2.0,12.0,1.0,1966.0,2.0,6.0,94564,Golovinskoe,6600000
27492,2015-01-24,47,29.0,12.0,2.0,12.0,1.0,1969.0,2.0,6.0,89467,Fili Davydkovo,8900000
27493,2015-01-24,26,26.0,18.0,1.0,22.0,1.0,2016.0,1.0,1.0,39873,Poselenie Shherbinka,3067584
27494,2015-01-24,16,11.0,3.0,3.0,5.0,2.0,1952.0,1.0,1.0,118945,Vostochnoe Izmajlovo,2000000
27495,2015-01-24,62,62.0,17.0,1.0,24.0,1.0,2015.0,2.0,1.0,115352,Nagornoe,14864928
27496,2015-01-24,44,27.0,5.0,,5.0,2.0,1964.0,2.0,5.0,78810,Koptevo,7950000
27497,2015-01-24,59,44.0,6.0,2.0,9.0,1.0,1971.0,3.0,5.0,1716730,Birjulevo Vostochnoe,8100000
27498,2015-01-24,44,28.0,11.0,3.0,12.0,5.0,1966.0,2.0,5.0,123280,Taganskoe,8700000
27499,2015-01-24,209,,37.0,1.0,1.0,1.0,2015.0,1.0,1.0,175518,Rostokino,44682580
27500,2015-01-24,59,34.0,15.0,3.0,17.0,1.0,1988.0,2.0,10.0,89971,Ljublino,9950000
27502,2015-01-26,61,,4.0,,17.0,1.0,0.0,2.0,1.0,17790,Poselenie Vnukovskoe,8156105
27505,2015-01-26,99,48.0,20.0,1.0,37.0,4.0,2011.0,3.0,20.0,122862,Izmajlovo,4267000
27506,2015-01-26,44,30.0,3.0,3.0,5.0,2.0,1961.0,2.0,5.0,153248,Kotlovka,7300000
27507,2015-01-26,60,33.0,8.0,3.0,12.0,1.0,2006.0,2.0,11.0,102828,Kosino-Uhtomskoe,9300000
27508,2015-01-26,54,28.0,4.0,2.0,17.0,1.0,2008.0,2.0,9.0,247469,Nekrasovka,3000000
27509,2015-01-26,44,44.0,2.0,1.0,2.0,4.0,2016.0,1.0,0.0,87713,Zapadnoe Degunino,3719200
27511,2015-01-26,44,27.0,5.0,2.0,9.0,1.0,1968.0,2.0,5.0,83369,Rjazanskij,7800000
27512,2015-01-26,35,20.0,10.0,3.0,12.0,5.0,1968.0,1.0,9.0,1452550,Bogorodskoe,7000000
27513,2015-01-26,75,45.0,2.0,3.0,7.0,2.0,1950.0,3.0,10.0,142462,Mozhajskoe,14250000
27514,2015-01-26,35,21.0,3.0,3.0,9.0,1.0,1973.0,1.0,8.0,53786,Severnoe Tushino,6650000
27515,2015-01-26,38,20.0,4.0,2.0,14.0,1.0,1988.0,1.0,8.0,94561,Novokosino,6700000
27516,2015-01-26,35,17.0,7.0,2.0,22.0,5.0,1983.0,1.0,9.0,76284,Nagatinskij Zaton,4500000
27518,2015-01-26,85,85.0,19.0,1.0,22.0,1.0,0.0,3.0,0.0,17790,Poselenie Vnukovskoe,10423761
27519,2015-01-26,55,34.0,8.0,2.0,9.0,2.0,1959.0,2.0,9.0,91100,Donskoe,6000000
27521,2015-01-26,38,19.0,6.0,2.0,14.0,1.0,1997.0,1.0,8.0,94561,Novokosino,5700000
27522,2015-01-26,44,28.0,13.0,3.0,14.0,1.0,1973.0,2.0,5.0,142462,Mozhajskoe,8900000
27523,2015-01-26,74,47.0,5.0,2.0,5.0,2.0,1959.0,3.0,8.0,102590,Danilovskoe,11350000
27524,2015-01-26,38,23.0,13.0,3.0,14.0,5.0,1972.0,2.0,5.0,111874,Chertanovo Central'noe,1000000
27525,2015-01-26,74,44.0,5.0,2.0,17.0,1.0,1989.0,3.0,10.0,91100,Donskoe,14025000
27526,2015-01-26,38,17.0,18.0,3.0,22.0,4.0,2013.0,1.0,10.0,1716730,Birjulevo Vostochnoe,1200000
27527,2015-01-26,24,12.0,3.0,2.0,5.0,5.0,1967.0,1.0,5.0,57405,Preobrazhenskoe,5000000
27528,2015-01-26,54,32.0,9.0,3.0,17.0,1.0,1997.0,2.0,9.0,94561,Novokosino,8750000
27529,2015-01-26,44,27.0,6.0,3.0,9.0,1.0,1970.0,2.0,6.0,12327,Gol'janovo,6150000
27530,2015-01-26,68,46.0,6.0,2.0,16.0,1.0,1977.0,3.0,7.0,118945,Vostochnoe Izmajlovo,8550000
27531,2015-01-26,33,19.0,7.0,2.0,9.0,1.0,1969.0,1.0,6.0,76156,Nagatino-Sadovniki,6500000
27532,2015-01-26,121,121.0,3.0,1.0,3.0,2.0,2015.0,3.0,0.0,13890,Poselenie Sosenskoe,9978366
27533,2015-01-26,63,45.0,3.0,2.0,12.0,1.0,1980.0,3.0,6.0,165727,Mar'ino,8200000
27534,2015-01-27,86,60.0,7.0,3.0,9.0,2.0,1959.0,3.0,9.0,64317,Lomonosovskoe,22500000
27536,2015-01-27,76,45.0,1.0,2.0,5.0,2.0,1958.0,3.0,8.0,19940,Nizhegorodskoe,9200000
27537,2015-01-27,29,14.0,3.0,2.0,5.0,1.0,1964.0,1.0,5.0,1452550,Bogorodskoe,5300000
27538,2015-01-27,94,84.0,7.0,1.0,20.0,1.0,2015.0,3.0,10.0,57999,Presnenskoe,27928732
27540,2015-01-27,78,52.0,3.0,3.0,9.0,6.0,1956.0,3.0,8.0,64317,Lomonosovskoe,21000000
27541,2015-01-27,56,35.0,8.0,2.0,14.0,1.0,2008.0,2.0,8.0,247469,Nekrasovka,7800000
27542,2015-01-27,53,29.0,13.0,3.0,14.0,6.0,2007.0,2.0,9.0,32071,Staroe Krjukovo,8400000
27543,2015-01-27,81,48.0,10.0,2.0,14.0,1.0,1988.0,3.0,8.0,81980,Jaroslavskoe,11900000
27544,2015-01-27,51,31.0,4.0,3.0,8.0,2.0,1956.0,2.0,5.0,1359171,Alekseevskoe,11500000
27545,2015-01-27,41,21.0,6.0,3.0,14.0,1.0,1991.0,1.0,8.0,78616,Severnoe Butovo,7300000
27546,2015-01-27,46,29.0,1.0,3.0,5.0,1.0,1966.0,2.0,6.0,145576,Caricyno,6500000
27547,2015-01-27,77,77.0,10.0,,19.0,4.0,0.0,3.0,0.0,39873,Poselenie Shherbinka,6333016
27549,2015-01-27,75,44.0,17.0,4.0,22.0,1.0,1984.0,3.0,9.0,112804,Filevskij Park,15000000
27550,2015-01-27,47,30.0,2.0,2.0,12.0,1.0,1974.0,2.0,6.0,145088,Birjulevo Zapadnoe,6300000
27551,2015-01-27,55,31.0,12.0,2.0,14.0,1.0,1993.0,2.0,10.0,221709,Krjukovo,7500000
27552,2015-01-27,32,18.0,6.0,2.0,9.0,1.0,1970.0,1.0,6.0,26943,Mar'ina Roshha,7000000
27553,2015-01-27,60,32.0,18.0,1.0,18.0,1.0,2013.0,1.0,1.0,96959,Levoberezhnoe,6497700
27554,2015-01-27,62,38.0,8.0,3.0,9.0,1.0,1974.0,3.0,8.0,90114,Teplyj Stan,3000000
27556,2015-01-27,105,34.0,36.0,1.0,40.0,4.0,2012.0,2.0,32.0,1362363,Akademicheskoe,26720800
27557,2015-01-27,75,46.0,12.0,3.0,17.0,1.0,1984.0,3.0,10.0,77878,Orehovo-Borisovo Severnoe,13850000
27559,2015-01-28,74,43.0,5.0,4.0,17.0,1.0,1984.0,3.0,10.0,153248,Kotlovka,18700000
27561,2015-01-28,45,25.0,10.0,3.0,17.0,4.0,2006.0,2.0,7.0,85219,Matushkino,6300000
27562,2015-01-28,73,44.0,8.0,3.0,17.0,1.0,1988.0,3.0,10.0,79576,Losinoostrovskoe,14000000
27564,2015-01-28,46,30.0,7.0,2.0,12.0,1.0,1968.0,2.0,8.0,72131,Novogireevo,8100000
27565,2015-01-28,38,19.0,14.0,3.0,14.0,5.0,1974.0,1.0,9.0,111023,Ochakovo-Matveevskoe,6950000
27566,2015-01-28,30,18.0,1.0,2.0,5.0,2.0,1960.0,1.0,5.0,57999,Presnenskoe,6300000
27567,2015-01-28,60,44.0,4.0,2.0,9.0,1.0,1973.0,3.0,6.0,12327,Gol'janovo,8500000
27568,2015-01-28,51,51.0,7.0,1.0,17.0,1.0,2015.0,2.0,1.0,17790,Poselenie Vnukovskoe,7001144
27569,2015-01-28,44,28.0,2.0,2.0,5.0,5.0,1959.0,2.0,5.0,89467,Fili Davydkovo,8400000
27571,2015-01-28,87,44.0,5.0,,14.0,6.0,2007.0,2.0,16.0,7122,Poselenie Rjazanovskoe,7800000
27572,2015-01-28,74,43.0,10.0,3.0,17.0,1.0,2009.0,3.0,10.0,142462,Mozhajskoe,14800000
27573,2015-01-28,53,23.0,3.0,1.0,30.0,6.0,2013.0,1.0,10.0,76670,Zjuzino,10586822
27574,2015-01-28,37,19.0,16.0,2.0,16.0,1.0,1981.0,1.0,8.0,165727,Mar'ino,5950000
27575,2015-01-28,62,62.0,2.0,1.0,22.0,1.0,2015.0,1.0,1.0,39873,Poselenie Shherbinka,5069673
27576,2015-01-28,103,103.0,5.0,1.0,17.0,1.0,2015.0,3.0,0.0,13890,Poselenie Sosenskoe,8580106
27577,2015-01-28,31,17.0,3.0,2.0,5.0,1.0,1966.0,1.0,5.0,166803,Shhukino,7000000
27578,2015-01-28,52,29.0,10.0,2.0,14.0,1.0,1997.0,2.0,8.0,1362363,Akademicheskoe,10200000
27579,2015-01-28,109,58.0,16.0,2.0,16.0,1.0,2015.0,3.0,1.0,96959,Levoberezhnoe,12017500
27580,2015-01-28,44,29.0,3.0,2.0,5.0,5.0,1978.0,2.0,7.0,221709,Krjukovo,5450000
27581,2015-01-28,61,38.0,7.0,,9.0,1.0,1975.0,3.0,7.0,90114,Teplyj Stan,10100000
27583,2015-01-28,63,33.0,14.0,2.0,17.0,1.0,2008.0,2.0,12.0,123280,Taganskoe,12600000
27584,2015-01-28,39,19.0,7.0,2.0,17.0,1.0,1983.0,1.0,8.0,1716730,Birjulevo Vostochnoe,2000000
27585,2015-01-29,79,43.0,13.0,3.0,14.0,1.0,2008.0,3.0,11.0,41504,Beskudnikovskoe,13900000
27587,2015-01-29,100,60.0,3.0,1.0,22.0,4.0,2009.0,3.0,12.0,80791,Horoshevskoe,21196420
27588,2015-01-29,51,30.0,5.0,3.0,12.0,5.0,1976.0,2.0,9.0,79576,Losinoostrovskoe,9250000
27589,2015-01-29,50,35.0,9.0,2.0,9.0,1.0,1969.0,2.0,5.0,139322,Severnoe Izmajlovo,7000000
27590,2015-01-29,30,19.0,1.0,2.0,5.0,5.0,1962.0,1.0,5.0,78810,Koptevo,4650000
27591,2015-01-29,38,19.0,15.0,3.0,17.0,1.0,2002.0,1.0,7.0,94564,Golovinskoe,7800000
27592,2015-01-29,59,44.0,8.0,2.0,9.0,1.0,1970.0,3.0,5.0,155427,Horoshevo-Mnevniki,9300000
27593,2015-01-29,31,19.0,3.0,2.0,5.0,1.0,1962.0,1.0,5.0,130396,Cheremushki,6650000
27595,2015-01-29,34,19.0,7.0,3.0,12.0,5.0,1972.0,1.0,9.0,145576,Caricyno,976000
27596,2015-01-29,35,19.0,8.0,2.0,9.0,1.0,1973.0,1.0,8.0,90114,Teplyj Stan,3000000
27597,2015-01-29,38,18.0,11.0,3.0,16.0,5.0,1987.0,1.0,9.0,78507,Kuncevo,7800000
27598,2015-01-29,49,30.0,5.0,2.0,12.0,5.0,1973.0,2.0,9.0,112221,Chertanovo Juzhnoe,8000000
27599,2015-01-29,67,42.0,5.0,3.0,24.0,1.0,1994.0,3.0,8.0,125354,Chertanovo Severnoe,13900000
27600,2015-01-29,60,33.0,7.0,3.0,17.0,1.0,2005.0,2.0,12.0,41504,Beskudnikovskoe,8000000
27603,2015-01-29,44,28.0,1.0,3.0,9.0,1.0,1968.0,2.0,5.0,17790,Poselenie Vnukovskoe,7500000
27604,2015-01-29,79,45.0,14.0,2.0,14.0,1.0,2006.0,3.0,12.0,139322,Severnoe Izmajlovo,16000000
27605,2015-01-29,60,42.0,8.0,2.0,9.0,1.0,1972.0,3.0,5.0,157010,Ivanovskoe,8200000
27606,2015-01-29,38,17.0,7.0,2.0,12.0,2.0,2005.0,1.0,9.0,37807,Savelki,4750000
27609,2015-01-29,34,20.0,4.0,3.0,5.0,2.0,1977.0,1.0,5.0,102618,Juzhnoe Butovo,2000000
27610,2015-01-29,38,,5.0,,17.0,1.0,2015.0,1.0,10.0,17790,Poselenie Vnukovskoe,5890829
27611,2015-01-29,38,24.0,7.0,2.0,9.0,2.0,1965.0,2.0,6.0,1452550,Bogorodskoe,7100000
27613,2015-01-30,79,44.0,6.0,3.0,14.0,1.0,2006.0,3.0,12.0,122873,Severnoe,11000000
27614,2015-01-30,73,73.0,14.0,1.0,17.0,1.0,2015.0,3.0,1.0,17790,Poselenie Vnukovskoe,8081548
27615,2015-01-30,32,18.0,6.0,3.0,12.0,1.0,1969.0,1.0,6.0,41504,Beskudnikovskoe,6300000
27616,2015-01-30,39,18.0,6.0,2.0,17.0,1.0,2012.0,1.0,9.0,13890,Poselenie Sosenskoe,3500000
27617,2015-01-30,65,47.0,3.0,3.0,16.0,1.0,1979.0,3.0,8.0,90114,Teplyj Stan,9200000
27618,2015-01-30,117,74.0,6.0,3.0,8.0,2.0,1960.0,5.0,21.0,75377,Hamovniki,37000000
27619,2015-01-30,51,30.0,6.0,3.0,16.0,1.0,1982.0,2.0,8.0,100846,Dmitrovskoe,7500000
27620,2015-01-30,59,34.0,6.0,2.0,10.0,4.0,2006.0,2.0,9.0,85219,Matushkino,8000000
27621,2015-01-30,59,38.0,7.0,4.0,9.0,1.0,1975.0,3.0,8.0,77878,Orehovo-Borisovo Severnoe,11270000
27622,2015-01-30,41,41.0,25.0,1.0,25.0,1.0,0.0,1.0,1.0,7341,Poselenie Moskovskij,4531963
27623,2015-01-30,45,27.0,7.0,2.0,9.0,1.0,1975.0,2.0,6.0,32071,Staroe Krjukovo,6200000
27624,2015-01-30,90,58.0,7.0,3.0,11.0,2.0,1958.0,3.0,10.0,741887,Arbat,24700000
27625,2015-01-30,77,40.0,8.0,2.0,12.0,1.0,1998.0,3.0,10.0,94561,Novokosino,11500000
27626,2015-01-30,34,17.0,2.0,2.0,14.0,2.0,1972.0,1.0,8.0,101708,Juzhnoportovoe,6600000
27627,2015-01-30,31,18.0,7.0,,9.0,1.0,1971.0,1.0,6.0,53786,Severnoe Tushino,6000000
27628,2015-01-30,32,18.0,9.0,3.0,9.0,1.0,1976.0,1.0,6.0,48439,Zjablikovo,5500000
27629,2015-01-30,84,48.0,6.0,3.0,6.0,1.0,1997.0,3.0,8.0,94561,Novokosino,11000000
27630,2015-01-30,50,30.0,14.0,4.0,17.0,1.0,2000.0,2.0,8.0,87713,Zapadnoe Degunino,9000000
27631,2015-01-30,62,1.0,12.0,1.0,25.0,1.0,2016.0,2.0,1.0,247469,Nekrasovka,6552000
27632,2015-01-30,51,30.0,4.0,2.0,14.0,1.0,1988.0,2.0,8.0,132349,Novo-Peredelkino,4000000
27633,2015-01-30,90,54.0,2.0,4.0,8.0,2.0,2003.0,3.0,11.0,942118,Kurkino,18400000
27634,2015-01-30,63,38.0,3.0,2.0,9.0,1.0,1972.0,3.0,8.0,123000,Kon'kovo,10550000
27635,2015-01-30,46,28.0,4.0,3.0,12.0,1.0,1972.0,2.0,6.0,112221,Chertanovo Juzhnoe,7300000
27637,2015-01-30,56,55.0,5.0,1.0,19.0,1.0,2015.0,2.0,1.0,76284,Nagatinskij Zaton,12475641
27638,2015-01-30,46,14.0,3.0,2.0,9.0,1.0,1967.0,2.0,6.0,81887,Hovrino,8100000
